[Id],[A][TNF_VS_Control],[M][TNF_VS_Control],[P][TNF_VS_Control],[As][TNF_VS_Control]
218983_at,6.419139293,-0.03943738,0.999941005,0
218984_at,9.762972127,0.180872127,0.651891494,0
218985_at,8.328253352,-0.192242606,0.640959431,0
218986_s_at,8.323380418,0.434007521,0.245369555,0
218987_at,7.980836767,-0.666524526,0.013852303,1
218988_at,8.818314359,-0.033126725,0.999941005,0
218989_x_at,8.477377154,-0.263952007,0.595075302,0
218990_s_at,7.575662929,-0.045210379,0.999941005,0
218991_at,8.191133206,-0.025831601,0.999941005,0
218992_at,8.70677795,0.014569282,0.999941005,0
218993_at,9.057277819,0.006783478,0.999941005,0
218994_s_at,6.20163024,-0.10924018,0.905121575,0
218995_s_at,10.57173063,0.656008465,0.004216775,1
218996_at,9.11556034,0.014065347,0.999941005,0
218997_at,9.825432604,-0.034592424,0.999941005,0
218998_at,9.006549917,-0.064663941,0.999941005,0
218999_at,7.076706487,0.233873723,0.558029695,0
219000_s_at,8.616028075,-0.020641142,0.999941005,0
219001_s_at,7.908424123,-0.253250072,0.534915176,0
219002_at,8.21019512,-0.276771121,0.53563662,0
219003_s_at,6.183841145,-0.244661596,0.471950091,0
219004_s_at,9.229021938,-0.018125962,0.999941005,0
219005_at,7.581317941,-0.02336823,0.999941005,0
219006_at,9.075973388,-0.055501458,0.999941005,0
219007_at,10.06942414,-0.05539575,0.999941005,0
219008_at,6.263386398,-0.450224995,0.426708639,0
219009_at,5.479295443,-0.131411353,0.917504309,0
219010_at,7.074846488,0.043459154,0.999941005,0
219011_at,7.582088178,0.32434153,0.359196274,0
219012_s_at,5.139885038,-0.301397137,0.558847087,0
219013_at,8.40013661,-0.213206809,0.775251293,0
219014_at,6.888994181,-0.337187258,0.118823461,0
219015_s_at,8.278234488,0.06678101,0.999941005,0
219016_at,8.586143194,-0.131998757,0.859345782,0
219017_at,6.657288608,-0.195444822,0.953866184,0
219018_s_at,7.192467048,0.000863669,0.999941005,0
219019_at,8.481349956,-0.018157304,0.999941005,0
219020_at,8.911089961,-0.202846824,0.413295699,0
219021_at,8.638560502,0.225618199,0.45853344,0
219022_at,9.326321206,-0.020275715,0.999941005,0
219023_at,6.815340289,0.023592865,0.999941005,0
219024_at,8.945844046,0.217321625,0.314215473,0
219025_at,7.788055579,-0.005610666,0.999941005,0
219026_s_at,6.378959441,-0.062501893,0.999941005,0
219027_s_at,8.795046845,0.045481721,0.999941005,0
219028_at,6.9393423,0.503022294,0.071506174,0
219029_at,6.469819305,-0.238488602,0.818806053,0
219030_at,9.67086335,-0.068497179,0.999941005,0
219031_s_at,8.284762379,0.090416187,0.973664524,0
219032_x_at,7.335746998,-0.330078677,0.295471372,0
219033_at,6.858793198,0.043267234,0.999941005,0
219034_at,7.50967025,-0.194327337,0.526950896,0
219035_s_at,10.46372128,0.033041213,0.999941005,0
219036_at,7.595648783,-0.151129258,0.784284002,0
219037_at,9.377965289,0.106599173,0.982425082,0
219038_at,8.385509131,-0.088151226,0.989806068,0
219039_at,8.538792223,0.040963865,0.999941005,0
219040_at,7.237441873,0.126128514,0.763963015,0
219041_s_at,9.102749756,-0.05702674,0.999941005,0
219042_at,6.504884544,-0.118898049,0.917143357,0
219043_s_at,8.901098227,-0.163618164,0.786413134,0
219044_at,6.793962457,0.069700978,0.999941005,0
219045_at,7.44128703,0.291756582,0.170043527,0
219046_s_at,8.09472668,0.017821146,0.999941005,0
219047_s_at,7.376151672,0.036520124,0.999941005,0
219048_at,8.371127772,-0.230997454,0.430347691,0
219049_at,4.802670693,-0.019677826,0.999941005,0
219050_s_at,6.867267466,-0.0352378,0.999941005,0
219051_x_at,7.411694403,0.033325953,0.999941005,0
219052_at,9.060408143,0.033432119,0.999941005,0
219053_s_at,9.540889944,0.321862117,0.180701132,0
219054_at,9.661673952,-0.821517007,0.004424322,1
219055_at,8.150475341,-0.270737657,0.388453828,0
219056_at,7.525195277,-0.113486411,0.93015891,0
219057_at,7.523156567,-0.09800109,0.885181084,0
219058_x_at,8.87256018,-0.113138391,0.950138154,0
219059_s_at,7.362253691,0.119381154,0.958733163,0
219060_at,9.127753893,0.047107485,0.999941005,0
219061_s_at,9.404267547,-0.049430856,0.999941005,0
219062_s_at,7.423674147,0.290324,0.718707788,0
219063_at,8.276196673,0.076581009,0.971349076,0
219064_at,6.561292278,-0.037900133,0.999941005,0
219065_s_at,9.088771442,-0.029579594,0.999941005,0
219066_at,7.733499874,-0.014541774,0.999941005,0
219067_s_at,8.799726403,-0.219905158,0.643379082,0
219068_x_at,9.633400604,0.171032652,0.607543958,0
219069_at,9.03480261,-0.070160186,0.999941005,0
219070_s_at,8.958563681,-0.016470198,0.999941005,0
219071_x_at,9.562279606,-0.048975928,0.999941005,0
219072_at,9.908569638,-0.006108869,0.999941005,0
219073_s_at,7.817356366,-0.265871466,0.786555912,0
219074_at,8.791576021,-0.322457548,0.431896535,0
219075_at,7.448465509,0.014618689,0.999941005,0
219076_s_at,9.16301441,-0.18896132,0.505169621,0
219077_s_at,6.890999818,-0.15930896,0.616289741,0
219078_at,7.401940138,-0.37552727,0.060949188,0
219079_at,7.947011425,-0.086052103,0.98338325,0
219080_s_at,6.678508809,-0.176984361,0.609234218,0
219081_at,9.310138884,0.037205684,0.999941005,0
219082_at,7.536894121,-0.16953044,0.750466114,0
219083_at,9.802452978,-0.117580608,0.89767615,0
219084_at,7.707707735,-0.187665457,0.636912172,0
219085_s_at,6.405519875,-0.030300826,0.999941005,0
219086_at,7.533968315,-0.225545157,0.607543958,0
219087_at,5.168181444,0.053532006,0.999941005,0
219088_s_at,7.708794141,-0.050432536,0.999941005,0
219089_s_at,8.677298143,-0.004350987,0.999941005,0
219090_at,5.695703342,0.116594193,0.93258118,0
219091_s_at,7.462937365,0.024988912,0.999941005,0
219092_s_at,8.076468205,0.000398351,0.999941005,0
219093_at,5.872282172,0.04704772,0.999941005,0
219094_at,7.078887506,-0.086798885,0.999941005,0
219095_at,7.366256378,-0.012182601,0.999941005,0
219096_at,7.337738339,-0.18393319,0.616322752,0
219097_x_at,10.5427662,-0.090640036,0.966528104,0
219098_at,9.749572189,0.309279305,0.342762226,0
219099_at,9.250132009,-0.067598751,0.999941005,0
219100_at,7.171421724,-0.342683942,0.200724154,0
219101_x_at,7.218551395,-0.22500764,0.499367111,0
219102_at,7.995490064,0.001056878,0.999941005,0
219103_at,6.821170126,-0.147917265,0.648614286,0
219104_at,8.042524031,-0.13849154,0.785244508,0
219105_x_at,9.996976142,-0.203700739,0.449062045,0
219106_s_at,3.969151176,0.006246181,0.999941005,0
219107_at,6.702708365,-0.007732598,0.999941005,0
219108_x_at,9.900349093,-0.064228248,0.999941005,0
219109_at,7.692169589,-0.227627502,0.731732302,0
219110_at,9.807643787,0.100076493,0.934319549,0
219111_s_at,8.467954896,0.061404511,0.999837998,0
219112_at,7.987834778,-0.177521518,0.967894865,0
219113_x_at,6.909259123,0.045727015,0.999941005,0
219114_at,7.277680661,0.004442018,0.999941005,0
219115_s_at,4.582184193,-0.015679378,0.999941005,0
219116_s_at,7.254122463,-0.119544586,0.819553193,0
219117_s_at,10.0622044,-0.035635949,0.999941005,0
219118_at,9.041713746,0.123479676,0.877431287,0
219119_at,9.782709652,-0.115382227,0.894521885,0
219120_at,7.951858334,-0.312577795,0.160179885,0
219121_s_at,6.63167789,0.078692123,0.999941005,0
219122_s_at,8.313813098,0.123779761,0.786555912,0
219123_at,7.690444328,-0.196559424,0.713740026,0
219124_at,7.828176965,-0.131596991,0.822077738,0
219125_s_at,9.074683641,0.363497153,0.143318447,0
219126_at,9.42429909,-0.216922688,0.380645646,0
219127_at,6.656941814,0.031347948,0.999941005,0
219128_at,7.689010072,-0.103455167,0.880233066,0
219129_s_at,7.452180525,0.182726183,0.854452431,0
219130_at,8.158051414,-0.058487579,0.999941005,0
219131_at,8.23279545,0.086325337,0.944109735,0
219132_at,6.000496141,-0.270033395,0.503863391,0
219133_at,8.378509802,-0.146711919,0.911466313,0
219134_at,7.06453874,-0.093959413,0.975283725,0
219135_s_at,6.43282966,-0.086093606,0.984042017,0
219136_s_at,5.588535117,0.079274157,0.973664524,0
219137_s_at,9.49724041,-0.090780882,0.906950148,0
219138_at,6.927883948,-0.21216204,0.941654468,0
219139_s_at,6.344421949,0.057457533,0.999941005,0
219140_s_at,6.814786943,0.006049946,0.999941005,0
219141_s_at,9.081590717,-0.021541605,0.999941005,0
219142_at,6.977405196,0.076099608,0.999941005,0
219143_s_at,7.947590107,0.198212983,0.819021382,0
219144_at,6.636858543,0.060329665,0.999941005,0
219145_at,7.017752136,-0.161359144,0.878651968,0
219146_at,8.74341958,-0.10397809,0.906842343,0
219147_s_at,7.087129383,-0.059943763,0.999941005,0
219148_at,10.18730161,-0.472392718,0.06800349,0
219149_x_at,7.68384869,-0.18394221,0.776907011,0
219150_s_at,7.220021096,0.24085531,0.326834456,0
219151_s_at,6.611197234,-0.082395749,0.999941005,0
219152_at,5.238441695,-0.065372995,0.999941005,0
219153_s_at,7.171933349,0.016866596,0.999941005,0
219154_at,7.537602777,-0.119268011,0.810658242,0
219155_at,6.536376553,-0.148461247,0.843773602,0
219156_at,6.89894605,-0.145516941,0.897731619,0
219157_at,7.330815922,-0.335637203,0.477579712,0
219158_s_at,9.245104637,-0.01229052,0.999941005,0
219159_s_at,5.462690074,-0.049196044,0.999941005,0
219160_s_at,5.682042988,-0.036399279,0.999941005,0
219161_s_at,9.620942322,-0.102509506,0.916364695,0
219162_s_at,10.29518433,-0.044127416,0.999941005,0
219163_at,7.596672234,0.047947819,0.999941005,0
219164_s_at,5.997445044,-0.241976679,0.525584815,0
219165_at,9.754321209,-0.130752704,0.892739324,0
219166_at,5.768456312,-0.122070618,0.948421143,0
219167_at,6.327340816,-0.013696211,0.999941005,0
219168_s_at,6.799205687,0.070154061,0.999941005,0
219169_s_at,7.667576491,0.054259058,0.999941005,0
219170_at,9.053646399,-0.117128531,0.854419664,0
219171_s_at,5.120463959,-0.246822682,0.455594365,0
219172_at,7.16784417,-0.021838987,0.999941005,0
219173_at,7.251337131,-0.092718763,0.999941005,0
219174_at,4.876595161,-0.520954673,0.130244095,0
219175_s_at,8.650935874,-0.105318298,0.932304841,0
219176_at,9.262800087,-0.098684076,0.945388107,0
219177_at,7.494133926,-0.071397783,0.977379517,0
219178_at,7.05699364,0.102655491,0.999941005,0
219179_at,6.941689331,-0.796899878,0.052338627,0
219180_s_at,8.25532072,0.009362852,0.999941005,0
219181_at,9.184053991,1.155286913,0.002102117,1
219182_at,7.575384319,-0.148364346,0.625899109,0
219183_s_at,7.905213906,-0.111042352,0.950356427,0
219184_x_at,9.439513349,-0.04811979,0.999941005,0
219185_at,7.106816271,-0.12414317,0.906950148,0
219186_at,7.087413581,0.230940461,0.673220059,0
219187_at,8.034632434,-0.083984945,0.946606613,0
219188_s_at,8.050336841,-0.056899203,0.999941005,0
219189_at,7.378298968,0.241204552,0.421720676,0
219190_s_at,6.474606816,-0.233803513,0.593522461,0
219191_s_at,6.296560103,-0.051747978,0.999941005,0
219192_at,9.109854882,0.020722896,0.999941005,0
219193_at,8.35945653,-0.18829404,0.651891494,0
219194_at,8.181578656,0.007605044,0.999941005,0
219195_at,4.514072996,0.105174206,0.922877073,0
219196_at,4.069003597,0.021554572,0.999941005,0
219197_s_at,6.603071509,-0.049673611,0.999941005,0
219198_at,9.462399826,0.15277831,0.686185505,0
219199_at,6.778528838,-0.060268773,0.999941005,0
219200_at,8.496382559,-0.066772859,0.999941005,0
219201_s_at,8.242193457,-0.245939956,0.660078109,0
219202_at,8.753190458,0.789648331,0.014204659,1
219203_at,8.881622504,0.005421857,0.999941005,0
219204_s_at,9.170656513,-0.114199975,0.920465733,0
219205_at,9.638444575,-0.190098243,0.709279004,0
219206_x_at,8.785624335,0.110685713,0.9451142,0
219207_at,7.417341839,0.040253718,0.999941005,0
219208_at,5.67914182,0.114966666,0.998632684,0
219209_at,6.0759117,1.764408556,0.002034409,1
219210_s_at,9.388674146,0.50293844,0.279723022,0
219211_at,7.839655884,1.039225361,0.002632074,1
219212_at,9.838570566,-0.093030668,0.948659484,0
219213_at,7.146149067,0.193666592,0.842271366,0
219214_s_at,8.251913295,0.06608827,0.999941005,0
219215_s_at,7.509507375,-0.0760111,0.990226066,0
219216_at,6.520668657,-0.2073899,0.906199356,0
219217_at,8.768157631,-0.248028208,0.429201263,0
219218_at,7.704326419,0.270540815,0.219903849,0
219219_at,9.22014554,-0.030125909,0.999941005,0
219220_x_at,9.761997648,-0.140788652,0.793752547,0
219221_at,9.759232872,0.14212649,0.738127305,0
219222_at,7.35901964,-0.07852074,0.999941005,0
219223_at,7.52277024,-0.136213144,0.687521839,0
219224_x_at,8.736128415,-0.03447616,0.999941005,0
219225_at,6.008455013,-0.115722934,0.937948235,0
219226_at,8.159946927,-0.002560196,0.999941005,0
219227_at,6.732731379,0.192330499,0.534915176,0
219228_at,7.64662613,-0.208578846,0.518476395,0
219229_at,6.098358805,0.280432601,0.548503661,0
219230_at,4.862834199,-0.419519478,0.136628051,0
219231_at,8.135043669,-0.123820597,0.821449787,0
219232_s_at,5.113745458,-0.018116119,0.999941005,0
219233_s_at,6.320490915,-0.025988319,0.999941005,0
219234_x_at,5.287534608,-0.096301546,0.962064341,0
219235_s_at,8.784988401,-0.122437017,0.940281691,0
219236_at,7.619833392,-0.156557188,0.942132878,0
219237_s_at,7.715090632,-0.0947095,0.999941005,0
219238_at,8.656246497,-0.030936012,0.999941005,0
219239_s_at,7.483860205,-0.040896648,0.999941005,0
219240_s_at,7.200260791,-0.301386623,0.299962387,0
219241_x_at,9.072491526,0.012516393,0.999941005,0
219242_at,8.031954411,-0.105642844,0.999941005,0
219243_at,4.402569222,0.005828338,0.999941005,0
219244_s_at,9.1288921,0.237306492,0.444613022,0
219245_s_at,8.114826196,-0.143711221,0.648956155,0
219246_s_at,7.077476405,-0.129925715,0.772021935,0
219247_s_at,8.096186398,0.044659617,0.999941005,0
219248_at,8.070557179,-0.156338297,0.712254078,0
219249_s_at,8.810483577,0.028833275,0.999941005,0
219250_s_at,4.747305697,-0.055569952,0.999941005,0
219251_s_at,6.678172768,-0.105563034,0.895082859,0
219252_s_at,5.271781482,-0.05842586,0.999941005,0
219253_at,9.206476104,0.190673084,0.837878315,0
219254_at,7.726485666,-0.025127223,0.999941005,0
219255_x_at,7.063497776,-0.01336927,0.999941005,0
219256_s_at,8.118557796,0.354508928,0.233012175,0
219257_s_at,10.09312559,0.813033912,0.002632074,1
219258_at,9.02959454,0.125445324,0.932150088,0
219259_at,7.625463752,-0.043684579,0.999941005,0
219260_s_at,10.30814407,-0.034728961,0.999941005,0
219261_at,8.809329013,-0.15076257,0.737593968,0
219262_at,5.134344247,-0.039176002,0.999941005,0
219263_at,4.363046271,0.084118425,0.97473199,0
219264_s_at,6.808269443,0.070718998,0.999941005,0
219265_at,8.144607026,-0.061964365,0.999941005,0
219266_at,5.431636364,-0.018953593,0.999941005,0
219267_at,8.480399791,0.344545779,0.151249476,0
219268_at,7.651628671,-0.124971533,0.880008915,0
219269_at,9.367692129,-0.00794882,0.999941005,0
219270_at,7.210097772,0.054239257,0.999941005,0
219271_at,6.776970777,-0.081507232,0.999941005,0
219272_at,8.088417616,-0.013628248,0.999941005,0
219273_at,6.875661421,0.075658797,0.999941005,0
219274_at,4.248822811,-0.064056576,0.989806068,0
219275_at,9.102380896,0.234232117,0.553752584,0
219276_x_at,9.30505339,-0.448008929,0.09430125,0
219277_s_at,6.845335453,-0.069964681,0.999941005,0
219278_at,7.753672691,-0.060400735,0.999941005,0
219279_at,8.352168406,0.292707712,0.414976677,0
219280_at,5.252925212,0.054461602,0.999941005,0
219281_at,9.269999656,-0.121971822,0.79286382,0
219282_s_at,8.711452373,0.293930064,0.190071285,0
219283_at,9.201262881,-0.106740176,0.89248834,0
219284_at,6.567120733,-0.122931627,0.920465733,0
219285_s_at,4.04545485,0.063264905,0.988402949,0
219286_s_at,9.240756382,0.007360832,0.999941005,0
219287_at,7.901029393,0.016406308,0.999941005,0
219288_at,9.209496204,-0.014582625,0.999941005,0
219289_at,7.47314995,-0.015380954,0.999941005,0
219290_x_at,7.263262097,0.018126773,0.999941005,0
219291_at,4.930415453,-0.265208247,0.264625845,0
219292_at,7.616342177,0.201824419,0.768586086,0
219293_s_at,11.11056019,-0.139992383,0.89248834,0
219294_at,6.913911581,-0.418528393,0.143752629,0
219295_s_at,5.298125406,0.038828533,0.999941005,0
219296_at,8.376549507,0.066147874,0.999941005,0
219297_at,8.064631882,0.027534979,0.999941005,0
219298_at,7.525094208,-0.153085387,0.71119451,0
219299_at,8.672619098,-0.122759934,0.849489213,0
219300_s_at,4.938811684,-0.116947403,0.874798038,0
219301_s_at,4.220355832,-0.032385931,0.999941005,0
219302_s_at,4.335436179,0.091798401,0.925895872,0
219303_at,8.14831601,-0.184027033,0.763248818,0
219304_s_at,5.559068281,-0.075462221,0.999941005,0
219305_x_at,5.686757669,0.092184813,0.912266511,0
219306_at,8.75743708,-0.29239522,0.532061196,0
219307_at,6.945324537,-0.226401678,0.651324041,0
219308_s_at,6.871577887,-0.22212338,0.56957618,0
219309_at,6.057326599,-0.205976188,0.579947999,0
219310_at,6.564233315,0.087586273,0.999941005,0
219311_at,8.766867592,-0.339807696,0.399924915,0
219312_s_at,5.148653109,0.198180481,0.847920874,0
219313_at,5.012354644,-0.213273871,0.537933059,0
219314_s_at,8.051804987,-0.150393755,0.791004595,0
219315_s_at,8.044645994,0.611028901,0.007995324,1
219316_s_at,7.931948255,-0.344949411,0.099743897,0
219317_at,5.735086013,-0.297270375,0.432561461,0
219318_x_at,7.591559344,-0.151556466,0.808292744,0
219319_at,7.867159534,0.012173007,0.999941005,0
219320_at,8.162504652,0.036932886,0.999941005,0
219321_at,8.455411604,-0.398439486,0.39701907,0
219322_s_at,7.605592584,-0.066079496,0.99334368,0
219323_s_at,7.470661283,0.047678921,0.999941005,0
219324_at,8.722909042,0.07026609,0.999941005,0
219325_s_at,5.509952058,-0.266546816,0.231169695,0
219326_s_at,8.614569989,0.176697279,0.802635438,0
219327_s_at,6.791009428,-0.03917803,0.999941005,0
219328_at,9.006756668,0.062389259,0.999941005,0
219329_s_at,10.53348791,-0.130863209,0.786555912,0
219330_at,8.410609496,0.183023104,0.64395373,0
219331_s_at,6.640963162,-0.04766003,0.999941005,0
219332_at,8.066013596,-0.068763656,0.999941005,0
219333_s_at,8.495892896,0.005853524,0.999941005,0
219334_s_at,4.664746029,0.104740938,0.899153513,0
219335_at,7.602687965,-0.235858489,0.650329211,0
219336_s_at,8.813184894,-0.010914367,0.999941005,0
219337_at,7.631024138,0.259725795,0.269534412,0
219338_s_at,7.422598205,-0.047346557,0.999941005,0
219339_s_at,7.414204108,-0.041589582,0.999941005,0
219340_s_at,7.434127706,0.035203324,0.999941005,0
219341_at,6.319882979,-0.051614917,0.999941005,0
219342_at,6.57276997,-0.313797003,0.218431734,0
219343_at,7.731016862,0.001364938,0.999941005,0
219344_at,7.977707,-0.012348588,0.999941005,0
219345_at,6.345222775,-0.406038917,0.192831309,0
219346_at,5.860383479,0.015972759,0.999941005,0
219347_at,9.757767027,-0.19234882,0.542609291,0
219348_at,7.485349347,-0.233080428,0.671547849,0
219349_s_at,7.881433866,-0.302696463,0.273395853,0
219350_s_at,10.61304745,0.11242428,0.914247252,0
219351_at,7.254953786,-0.147228531,0.751545308,0
219352_at,7.338096091,0.634649045,0.006433254,1
219353_at,7.42975823,-0.337986073,0.230210821,0
